v YEARS/GAS >,TOTAL_INCLVOLCANIC_RF,VOLCANIC_ANNUAL_RF,SOLAR_RF,TOTAL_ANTHRO_RF,GHG_RF,KYOTOGHG_RF,CO2CH4N2O_RF,CO2_RF,NON_CO2_RF,CH4_RF,N2O_RF,FGASSUM_RF,MHALOSUM_RF,CF4,C2F6,C6F14,HFC23,HFC32,HFC43_10,HFC125,HFC134a,HFC143a,HFC227ea,HFC245fa,SF6,CFC_11,CFC_12,CFC_113,CFC_114,CFC_115,CARB_TET,MCF,HCFC_22,HCFC_141B,HCFC_142B,HALON1211,HALON1202,HALON1301,HALON2402,CH3BR,CH3CL,TOTAER_DIR_RF,OCI_RF,BCI_RF,SOXI_RF,NOXI_RF,BIOMASSAER_RF,MINERALDUST_RF,CLOUD_TOT_RF,STRATOZ_RF,TROPOZ_RF,CH4OXSTRATH2O_RF,LANDUSE_RF,BCSNOW_RF
2388,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2389,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2390,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2391,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2392,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2393,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2394,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2395,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2396,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2397,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2398,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2399,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2400,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2401,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2402,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2403,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2404,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2405,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2406,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2407,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2408,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2409,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2410,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2411,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2412,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2413,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2414,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2415,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2416,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2417,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2418,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2419,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2420,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2421,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2422,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2423,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2424,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2425,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.754611,1.0139228,0.72760516,0.27235253,0.0063265768,0.018909612,0.0064966899,0.00020744921,0.0029488429,0.0049268969,0.0032629191,0.049319849,0.091306018,0.022553134,0.000035523215,0.012284795,0.060100795,0.000021031415,0.0029409372,0.00018244873,0.0013152958,0.001293753,0.0000000017408658,0.0000000000000000000000046348795,0.0000000062792403,0.00000011638728,0.000000059848944,0.00000000009063573,0,0.0000029287745,0.00000000002415173,-0.000010291587,0.00058028908,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
